text
The new plant being built by Foxconn in Wisconsin is incredible. Congratulations to the people of Wisconsin and to Governor Scott Walker @GovWalker and his talented representatives for having pulled it off. Great job!
RT @FoxBusiness: .@IvankaTrump: "I think one of the tremendous opportunities that were seeing because the economy is so strong is that peop…
RT @Scavino45: “@ICEgov New York operation leads to arrests of 3 dozen Darknet vendors selling illicit goods weapons drugs seized and mor…
Six months after our TAX CUTS more than 6 MILLION workers have received bonuses pay raises and retirement account contributions.#TaxCutsandJobsAct https://t.co/MevjwIINGU
Before going any further today I want to address the horrific shooting that took place yesterday at the Capital Gazette newsroom in Annapolis Maryland. This attack shocked the conscience of our Nation and filled our hearts with grief... https://t.co/LALXGhk04b
Prior to departing Wisconsin I was briefed on the shooting at Capital Gazette in Annapolis Maryland. My thoughts and prayers are with the victims and their families. Thank you to all of the First Responders who are currently on the scene.
AMERICA IS OPEN FOR BUSINESS! https://t.co/fuRF2Z6CZl
Today we broke ground on a plant that will provide jobs for up to 15000 Wisconsin Workers! As Foxconn has discovered there is no better place to build hire and grow than right here in the United States! https://t.co/tOFFodZYvK
I am in Milwaukee Wisconsin for meetings. Soon to leave for a big groundbreaking for Foxconn which is building a great new electronics plant in Wisconsin. 15000 Jobs so great!
....persecuted on old and/or totally unrelated charges (there was no collusion and there was no obstruction of the no collusion)...And what is going on in the FBI &amp; DOJ with Crooked Hillary the DNC and all of the lies? A disgraceful situation!
When is Bob Mueller going to list his Conflicts of Interest? Why has it taken so long? Will they be listed at the top of his $22000000 Report...And what about the 13 Angry Democrats will they list their conflicts with Crooked H? How many people will be sent to jail and......
Peter Strzok worked as the leader of the Rigged Witch Hunt for a long period of time - he got it started and was only fired because the gig was up. But remember he took his orders from Comey and McCabe and they took their orders from you know who. Mueller/Comey best friends!
Just watched @SharkGregNorman on @foxandfriends. Said “President is doing a great job. All over the world people want to come back to the U.S.” Thank you Greg and you’re looking and doing great!
Amy Kremer Women for Trump was so great on @foxandfriends. Brave and very smart thank you Amy! @AmyKremer
Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server and why didn’t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isn’t Hillary/Russia being looked at? So many questions so much corruption!
Lover FBI Agent Peter Strzok was given poor marks on yesterday’s closed door testimony and according to most reports refused to answer many questions. There was no Collusion and the Witch Hunt headed by 13 Angry Democrats and others who are totally conflicted is Rigged!
...home addresses – putting these selfless public servants in harm’s way. These radical protesters want ANARCHY – but the only response they will find from our government is LAW AND ORDER!
In recent days we have heard shameless attacks on our courageous law enforcement officers. Extremist Democrat politicians have called for the complete elimination of ICE. Leftwing Activists are trying to block ICE officers from doing their jobs and publicly posting their...
Thank you North Dakota. Together we are MAKING AMERICA SAFE AND GREAT AGAIN! #MAGA https://t.co/6Am9n6px8I
Just landed in North Dakota with @SenJohnHoeven and @RepKevinCramer. We will see everyone at Scheels Arena shortly! https://t.co/pakUigKB61
Today it was my great honor to welcome President Marcelo Rebelo de Sousa of Portugal to the @WhiteHouse!🇺🇸🇵🇹 https://t.co/yd37K4Ei8R
Heading to North Dakota to fully stand with and endorse Kevin Cramer for Senate. He is an extraordinary Congressman who will hopefully soon represent this great state as your Senator. He is tough on crime strong on borders loves our Military and our Vets! #NDSen https://t.co/uP95m0sIRP
Statement on Justice Anthony Kennedy. #SCOTUS https://t.co/8aWJ6fWemA
Today I was thrilled to join student leaders from Colleges and Universities across the country... https://t.co/OQp3NcOeE4
Harley-Davidson should stay 100% in America with the people that got you your success. I’ve done so much for you and then this. Other companies are coming back where they belong! We won’t forget and neither will your customers or your now very HAPPY competitors!
Supreme Court rules in favor of non-union workers who are now as an example able to support a candidate of his or her choice without having those who control the Union deciding for them. Big loss for the coffers of the Democrats!
HOUSE REPUBLICANS SHOULD PASS THE STRONG BUT FAIR IMMIGRATION BILL KNOWN AS GOODLATTE II IN THEIR AFTERNOON VOTE TODAY EVEN THOUGH THE DEMS WON’T LET IT PASS IN THE SENATE. PASSAGE WILL SHOW THAT WE WANT STRONG BORDERS &amp; SECURITY WHILE THE DEMS WANT OPEN BORDERS = CRIME.  WIN!
Congratulations to Maxine Waters whose crazy rants have made her together with Nancy Pelosi the unhinged FACE of the Democrat Party. Together they will Make America Weak Again! But have no fear America is now stronger than ever before and I’m not going anywhere!
Big and conclusive win by Mitt Romney. Congratulations! I look forward to working together - there is so much good to do. A great and loving family will be coming to D.C.
The legendary Gary Player at Turnberry in Scotland! https://t.co/3oGoqWhhtA
A great First Lady! https://t.co/Pt35aluI4C
RT @The_Trump_Train: @realDonaldTrump  https://t.co/9ubTCAyZkq
The Democrats are in Turmoil! Open Borders and unchecked Crime a certain way to lose elections. Republicans are for Strong Borders NO Crime! A BIG NIGHT!
Wow! Big Trump Hater Congressman Joe Crowley who many expected was going to take Nancy Pelosi’s place just LOST his primary election. In other words he’s out! That is a big one that nobody saw happening. Perhaps he should have been nicer and more respectful to his President!
Tremendous win for Congressman Dan Donovan. You showed great courage in a tough race! New York and my many friends on Staten Island have elected someone they have always been very proud of. Congratulations!
Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of you and Peggy! @henrymcmaster
Today we tell the story of an incredible HERO who defended our nation in World War Two – First Lieutenant Garlin Murl Conner. Although he died 20 years ago today he takes his rightful place in the Eternal Chronicle of American Valor...https://t.co/mzJ8pPPgZE
RT @WhiteHouse: President Trump presents the Medal of Honor. https://t.co/1MEHIzxkFg
SUPREME COURT UPHOLDS TRUMP TRAVEL BAN. Wow!
“The most profound question of our era: Was there a conspiracy in the Obama Department of Justice and the FBI to prevent Donald Trump from becoming President of the U.S. and was Strzok at the core of the conspiracy?”  Judge Andrew Napolitano
The face of the Democrats is now Maxine Waters who together with Nancy Pelosi have established a fine leadership team. They should always stay together and lead the Democrats who want Open Borders and Unlimited Crime well into the future....and pick Crooked Hillary for Pres.
A Harley-Davidson should never be built in another country-never! Their employees and customers are already very angry at them. If they move watch it will be the beginning of the end - they surrendered they quit! The Aura will be gone and they will be taxed like never before!
It was great being with Governor Henry McMaster last night in South Carolina. Henry is tough on Crime and Borders loves our Military and our Vets and has created many jobs and a great economy. GO OUT AND VOTE FOR HENRY TODAY HE WILL NEVER LET YOU DOWN!
....We are finishing our study of Tariffs on cars from the E.U. in that they have long taken advantage of the U.S. in the form of Trade Barriers and Tariffs. In the end it will all even out - and it won’t take very long!
....When I had Harley-Davidson officials over to the White House I chided them about tariffs in other countries like India being too high. Companies are now coming back to America. Harley must know that they won’t be able to sell back into U.S. without paying a big tax!
....We are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used for years against our farmers workers and companies. We are opening up closed markets and expanding our footprint. They must play fair or they will pay tariffs!
Early this year Harley-Davidson said they would move much of their plant operations in Kansas City to Thailand. That was long before Tariffs were announced. Hence they were just using Tariffs/Trade War as an excuse. Shows how unbalanced &amp; unfair trade is but we will fix it.....
Thank you South Carolina. Now let’s get out tomorrow and VOTE for @HenryMcMaster! https://t.co/5xlz0wfMfu
Just landed in South Carolina - will be at the McMaster rally shortly! #MAGA
The hearing of Peter Strzok and the other hating frauds at the FBI &amp; DOJ should be shown to the public on live television not a closed door hearing that nobody will see. We should expose these people for what they are - there should be total transparency!
Why is Senator Mark Warner (D-VA) perhaps in a near drunken state claiming he has information that only he and Bob Mueller the leader of the 13 Angry Democrats on a Witch Hunt knows? Isn’t this highly illegal. Is it being investigated?
RT @WhiteHouse: Today @realDonaldTrump and @FLOTUS welcomed @KingAbdullahII and @QueenRania of the Hashemite Kingdom of Jordan to the Whit…
“Director David Lynch: Trump Could Go Down as One of the Greatest Presidents” https://t.co/AcgnIZNh6e
Surprised that Harley-Davidson of all companies would be the first to wave the White Flag. I fought hard for them and ultimately they will not pay tariffs selling into the E.U. which has hurt us badly on trade down $151 Billion. Taxes just a Harley excuse - be patient!  #MAGA
Congresswoman Maxine Waters an extraordinarily low IQ person has become together with Nancy Pelosi the Face of the Democrat Party. She has just called for harm to supporters of which there are many of the Make America Great Again movement. Be careful what you wish for Max!
RT @EricTrump: Record High Economic Optimism: 51% of people think the the economy is good or excellent - this is the highest number @CNBC h…
RT @TrumpGolf: Congratulations to our dear friend and @TrumpCharlotte member @ScottMcCarron on his incredible win at the @AmFamChamp this…
RT @marcorubio: Trump haters still haven’t realized how much they help him with their condescension of those who either voted for him or do…
Will be heading to one of my favorite places South Carolina to fight for one of my original “fighters” Governor Henry McMaster. Speaking at 7:00 P.M.
....If this is done illegal immigration will be stopped in it’s tracks - and at very little by comparison cost. This is the only real answer - and we must continue to BUILD THE WALL!
Hiring manythousands of judges and going through a long and complicated legal process is not the way to go - will always be disfunctional. People must simply be stopped at the Border and told they cannot come into the U.S. illegally. Children brought back to their country......
Such a difference in the media coverage of the same immigration policies between the Obama Administration and ours. Actually we have done a far better job in that our facilities are cleaner and better run than were the facilities under Obama. Fake News is working overtime!
I have tried to stay uninvolved with the Department of Justice and FBI (although I do not legally have to) because of the now totally discredited and very expensive Witch Hunt currently going on. But you do have to ask why the DOJ &amp; FBI aren’t giving over requested documents?
The Red Hen Restaurant should focus more on cleaning its filthy canopies doors and windows (badly needs a paint job) rather than refusing to serve a fine person like Sarah Huckabee Sanders. I always had a rule if a restaurant is dirty on the outside it is dirty on the inside!
Former Attorney General Michael Mukasey said that President Trump is probably correct that there was surveillance on Trump Tower. Actually far greater than would ever have been believed!
.@RepClayHiggins has been a great help to me on Cutting Taxes creating great new healthcare programs at low cost fighting for Border Security our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana we want Clay!
House Republicans could easily pass a Bill on Strong Border Security but remember it still has to pass in the Senate and for that we need 10 Democrat votes and all they do is RESIST. They want Open Borders and don’t care about Crime! Need more Republicans to WIN in November!
.@ClayHiggins18 has been a great help to me on Cutting Taxes creating great new healthcare programs at low cost fighting for Border Security our Military and are Vets. He is tough on Crime and has my full Endorsement. The Great State of Louisiana we want Clay!
.@jimmyfallon is now whimpering to all that he did the famous “hair show” with me (where he seriously messed up my hair) &amp; that he would have now done it differently because it is said to have “humanized” me-he is taking heat. He called &amp; said “monster ratings.” Be a man Jimmy!
The United States is insisting that all countries that have placed artificial Trade Barriers and Tariffs on goods going into their country remove those Barriers &amp; Tariffs or be met with more than Reciprocity by the U.S.A. Trade must be fair and no longer a one way street!
....Our Immigration policy laughed at all over the world is very unfair to all of those people who have gone through the system legally and are waiting on line for years! Immigration must be based on merit - we need people who will help to Make America Great Again!
We cannot allow all of these people to invade our Country. When somebody comes in we must immediately with no Judges or Court Cases bring them back from where they came. Our system is a mockery to good immigration policy and Law and Order. Most children come without parents...
Democrats fix the laws. Don’t RESIST. We are doing a far better job than Bush and Obama but we need strength and security at the Border! Cannot accept all of the people trying to break into our Country. Strong Borders No Crime!
Major Wall Street Journal opinion piece today talking about the Russian Witch Hunt and the disgrace that it is. So many people hurt so bad for our country - a total sham!https://t.co/bcpSGtoX6a
AMERICA IS OPEN FOR BUSINESS! https://t.co/ZjdlHwJlxm
Thank you @NVGOP! #MAGA https://t.co/OGTR2j6PGG
Happy Birthday to Supreme Court Justice Clarence Thomas a friend and great man! https://t.co/hlXYYkTjcv
It’s very sad that Nancy Pelosi and her sidekick Cryin’ Chuck Schumer want to protect illegal immigrants far more than the citizens of our country. The United States cannot stand for this. We wants safety and security at our borders!
RT @HuckabeeOnTBN: TONIGHT: the President of the United States @realDonaldTrump sits down to discuss his thoughts about international rel…
Heading to Nevada to talk trade and immigration with supporters. Country’s economy is stronger than ever before with numbers that are getting better by the week. Tremendous potential and trade deals are coming along well.
My thoughts and prayers are with Representative Katie Arrington of South Carolina including all of those involved in last nights car accident and their families. https://t.co/rWYt2VBjxc
...everyone how much he likes me but he will only vote with Nancy Pelosi. Keith is strong on borders and tough on crime — and loves cutting taxes! #MAGA
.@VP Pence is heading to Pittsburgh Pennsylvania where we have both strongly endorsed one of the finest men around Congressman Keith @RothfusForPA. He is running against #LambTheSham who is telling...
Drudge Report  “OBAMA KEPT THEM IN CAGES WRAPPED THEM IN FOIL” We do a much better job while at the same time maintaining a MUCH stronger Border! Mainstream Fake Media hates this story.
“Disability applications plunge as economy strengthens”  Failing New York Times
The National Association of Manufacturers just announced that 95.1% of Manufacturers “have a positive outlook for their companies.”  This is the best number in the Association’s history!
The Russian Witch Hunt is Rigged!
.@FoxNews  Poll numbers plummet on the Democrat inspired and paid for Russian Witch Hunt. With all of the bias lying and hate by the investigators people want the investigators investigated. Much more will come out. A total scam and excuse for the Dems losing the Election!
RT @realDonaldTrump: Congressman Ron DeSantis a top student at Yale and Harvard Law School is running for Governor of the Great State of…
RT @PressSec: It’s shameful that dems and the media exploited this photo of a little girl to push their agenda. She was not separated from…
RT @JesseBWatters: Will be 🔥@TPUSA https://t.co/r06LyQ9Obd
RT @Scavino45: 🚨Happening Now:President Trump delivers remarks on immigration with Angel Families: https://t.co/WHGk1H7T7u https://t.co/rV…
RT @realDonaldTrump: We are gathered today to hear directly from the AMERICAN VICTIMS of ILLEGAL IMMIGRATION. These are the American Citize…
RT @realDonaldTrump: Our first duty and our highest loyalty is to the citizens of the United States. We will not rest until our border is…
RT @Scavino45: REQUESTED by family members after their private meeting and visit to the Oval Office - which took place before public remark…
RT @SecPompeo: .@POTUS’ agenda is the most pro-business agenda from a President in history. It been a game-changer for the American economi…
Steel is coming back fast! U.S. Steel is adding great capacity also. So are others. https://t.co/0Pzwjg3Vxn
RT @realDonaldTrump: We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any we…
RT @realDonaldTrump: Elect more Republicans in  November and we will pass the finest fairest and most comprehensive Immigration Bills anyw…
Based on the Tariffs and Trade Barriers long placed on the U.S. &amp; its great companies and workers by the European Union if these Tariffs and Barriers are not soon broken down and removed we will be placing a 20% Tariff on all of their cars coming into the U.S. Build them here!
Our first duty and our highest loyalty is to the citizens of the United States. We will not rest until our border is secure our citizens are safe and we finally end the immigration crisis once and for all. https://t.co/7YfZ9kjB23
We are gathered today to hear directly from the AMERICAN VICTIMS of ILLEGAL IMMIGRATION. These are the American Citizens permanently separated from their loved ones b/c they were killed by criminal illegal aliens. These are the families the media ignores...https://t.co/ZjXESYAcjY
Based on the Tariffs and Trade Barriers long placed on the U.S. and it great companies and workers by the European Union if these Tariffs and Barriers are not soon broken down and removed we will be placing a 20% Tariff on all of their cars coming into the U.S. Build them here!
Hope OPEC will increase output substantially. Need to keep prices down!
We must maintain a Strong Southern Border. We cannot allow our Country to be overrun by illegal immigrants as the Democrats tell their phony stories of sadness and grief hoping it will help them in the elections. Obama and others had the same pictures and did nothing about it!
80% of Mexico’s Exports come to the United States. They totally rely on us which is fine with me. They do have though very strong Immigration Laws. The U.S. has pathetically weak and ineffective Immigration Laws that the Democrats refuse to help us fix. Will speak to Mexico!
RT @EricTrump: Good job @FLOTUS  🇺🇸🇺🇸🇺🇸 https://t.co/RCYjy0DlF9
Congressman Ron DeSantis a top student at Yale and Harvard Law School is running for Governor of the Great State of Florida. Ron is strong on Borders tough on Crime &amp; big on Cutting Taxes - Loves our Military &amp; our Vets. He will be a Great Governor &amp; has my full Endorsement!
Congresswoman Martha Roby of Alabama has been a consistent and reliable vote for our Make America Great Again Agenda. She is in a Republican Primary run-off against a recent Nancy Pelosi voting Democrat. I fully endorse Martha for Alabama 2nd Congressional District!
Governor Henry McMaster is a truly fine man who loves the People of South Carolina. He was one of my very early supporters and truly helped me to a Big South Carolina Victory. I will see you all in S.C on Monday and Vice President Pence will be there for Henry on Saturday!
Republicans should stop wasting their time on Immigration until after we elect more Senators and Congressmen/women in November. Dems are just playing games have no intention of doing anything to solves this decades old problem. We can pass great legislation after the Red Wave!
Elect more Republicans in  November and we will pass the finest fairest and most comprehensive Immigration Bills anywhere in the world. Right now we have the dumbest and the worst. Dems are doing nothing but Obstructing. Remember their motto RESIST! Ours is PRODUCE!
Even if we get 100% Republican votes in the Senate we need 10 Democrat votes to get a much needed Immigration Bill - &amp; the Dems are Obstructionists who won’t give votes for political reasons &amp; because they don’t care about Crime coming from Border! So we need to elect more R’s!
Our great Judge Jeanine Pirro is out with a new book “Liars Leakers and Liberals the Case Against the Anti-Trump Conspiracy” which is fantastic. Go get it!
RT @realDonaldTrump: Don’t worry the Republicans and your President will fix it! https://t.co/xsbuPzXbHj
You cannot pass legislation on immigration whether it be for safety and security or any other reason including “heart” without getting Dem votes. Problem is they don’t care about security and R’s do. Zero Dems voted to support the Goodlatte Bill. They won’t vote for anything!
We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any weakness millions of people will journey into our country.
“I REALLY DON’T CARE DO U?” written on the back of Melania’s jacket refers to the Fake News Media. Melania has learned how dishonest they are and she truly no longer cares!
Big Supreme Court win on internet sales tax - about time! Big victory for fairness and for our country. Great victory for consumers and retailers.
Farm Bill just passed in the House. So happy to see work requirements included. Big win for the farmers!
I was thrilled to be back in Minnesota for a roundtable with hardworking American Patriots. Thank you! https://t.co/suoRN02zMq
